LapTime,LapNumber,Compound,TyreLife,FreshTyre,TrackStatus,Stint,AirTemp,Rainfall,Humidity,TrackTemp,posicionActual,pilotoDelante,tiempoPilotoDelante,pilotoDetras,tiempoPilotoDetras,posicionSalida,nextPit
01:19.147,50.0,MEDIUM,17.0,True,1,2.0,15.9,True,51.5,31.1,5,vettel,1:20.915,kevin_magnussen,1:21.322,6.0,66.0
01:19.673,51.0,MEDIUM,18.0,True,1,2.0,15.8,True,51.2,31.4,5,vettel,1:20.079,kevin_magnussen,1:21.232,6.0,66.0
01:19.801,52.0,MEDIUM,19.0,True,1,2.0,15.8,True,52.2,31.4,5,vettel,1:19.581,kevin_magnussen,1:24.213,6.0,66.0
01:20.219,53.0,MEDIUM,20.0,True,1,2.0,16.0,True,51.7,30.7,5,vettel,1:19.833,kevin_magnussen,1:21.565,6.0,66.0
01:21.351,54.0,MEDIUM,21.0,True,1,2.0,16.2,True,51.5,31.7,5,vettel,1:20.397,kevin_magnussen,1:21.165,6.0,66.0
01:19.093,55.0,MEDIUM,22.0,True,1,2.0,15.9,True,51.1,32.5,5,vettel,1:19.564,kevin_magnussen,1:20.973,6.0,66.0
01:21.627,56.0,MEDIUM,23.0,True,1,2.0,16.5,True,51.0,33.2,5,vettel,1:19.667,kevin_magnussen,1:21.106,6.0,66.0
01:20.690,57.0,MEDIUM,24.0,True,1,2.0,16.7,True,50.4,33.2,5,vettel,1:19.674,kevin_magnussen,1:20.966,6.0,66.0
01:19.767,58.0,MEDIUM,25.0,True,1,2.0,16.7,True,50.4,33.2,5,vettel,1:19.781,kevin_magnussen,1:20.984,6.0,66.0
01:19.630,59.0,MEDIUM,26.0,True,1,2.0,16.7,False,50.4,32.4,5,vettel,1:19.435,kevin_magnussen,1:20.908,6.0,66.0
01:21.093,60.0,MEDIUM,27.0,True,1,2.0,16.8,False,50.2,32.3,5,vettel,1:19.819,kevin_magnussen,1:20.793,6.0,66.0
01:18.441,61.0,MEDIUM,28.0,True,1,2.0,17.0,False,49.1,32.4,5,vettel,1:19.128,kevin_magnussen,1:20.590,6.0,66.0
01:19.595,62.0,MEDIUM,29.0,True,1,2.0,17.1,False,49.6,31.6,5,vettel,1:19.904,kevin_magnussen,1:20.564,6.0,66.0
01:19.867,63.0,MEDIUM,30.0,True,1,2.0,17.0,False,49.5,30.9,5,vettel,1:19.767,kevin_magnussen,1:21.993,6.0,66.0
01:18.460,64.0,MEDIUM,31.0,True,1,2.0,16.9,False,49.5,30.7,5,vettel,1:19.310,kevin_magnussen,1:20.246,6.0,66.0
01:20.586,65.0,MEDIUM,32.0,True,1,2.0,16.5,False,51.2,29.8,5,vettel,1:19.859,kevin_magnussen,1:22.366,6.0,66.0
01:21.678,66.0,MEDIUM,33.0,True,1,2.0,16.0,False,52.4,29.1,NaN,NaN,NaN,NaN,NaN,6.0,66.0
0,1.0,SOFT,4.0,False,2,1.0,19.8,False,57.9,41.8,12,sainz,1:35.138,perez,1:36.385,13.0,24.0
01:26.364,2.0,SOFT,5.0,False,1,1.0,19.8,False,59.0,42.0,12,sainz,1:26.323,perez,1:26.549,13.0,24.0
01:25.278,3.0,SOFT,6.0,False,1,1.0,19.8,False,58.1,41.8,12,sainz,1:25.210,perez,1:25.829,13.0,24.0
01:24.611,4.0,SOFT,7.0,False,1,1.0,19.8,False,57.5,41.8,12,sainz,1:24.586,perez,1:25.141,13.0,24.0
01:24.595,5.0,SOFT,8.0,False,1,1.0,19.5,False,60.5,41.3,12,sainz,1:24.801,perez,1:24.826,13.0,24.0
01:24.993,6.0,SOFT,9.0,False,1,1.0,19.7,False,59.6,41.3,12,sainz,1:24.856,perez,1:24.721,13.0,24.0
01:24.798,7.0,SOFT,10.0,False,1,1.0,19.8,False,59.4,41.2,12,sainz,1:24.505,perez,1:24.712,13.0,24.0
01:24.603,8.0,SOFT,11.0,False,1,1.0,20.0,False,58.3,41.2,12,sainz,1:24.640,perez,1:24.785,13.0,24.0
01:24.482,9.0,SOFT,12.0,False,1,1.0,19.9,False,59.5,41.4,12,sainz,1:24.448,perez,1:24.701,13.0,24.0
01:23.872,10.0,SOFT,13.0,False,1,1.0,19.9,False,59.4,41.2,12,sainz,1:24.190,perez,1:24.337,13.0,24.0
01:24.364,11.0,SOFT,14.0,False,1,1.0,20.2,False,58.7,41.3,12,sainz,1:24.321,perez,1:24.215,13.0,24.0
01:24.221,12.0,SOFT,15.0,False,1,1.0,20.4,False,57.1,41.4,12,sainz,1:24.142,perez,1:24.193,13.0,24.0
01:23.961,13.0,SOFT,16.0,False,1,1.0,20.3,False,57.3,41.1,12,sainz,1:24.085,perez,1:23.920,13.0,24.0
01:24.637,14.0,SOFT,17.0,False,1,1.0,20.2,False,57.8,40.9,12,sainz,1:24.569,perez,1:24.576,13.0,24.0
01:24.624,15.0,SOFT,18.0,False,1,1.0,20.1,False,57.4,40.9,12,sainz,1:24.381,perez,1:24.200,13.0,24.0
01:24.370,16.0,SOFT,19.0,False,1,1.0,20.3,False,55.9,41.0,12,sainz,1:23.999,perez,1:24.191,13.0,24.0
01:24.636,17.0,SOFT,20.0,False,1,1.0,20.0,False,57.0,40.6,12,sainz,1:24.330,perez,1:24.917,13.0,24.0
01:24.228,18.0,SOFT,21.0,False,1,1.0,20.2,False,57.2,40.9,12,sainz,1:23.987,perez,1:24.419,13.0,24.0
01:24.576,19.0,SOFT,22.0,False,1,1.0,20.3,False,56.1,40.6,12,sainz,1:24.278,perez,1:24.499,13.0,24.0
01:24.643,20.0,SOFT,23.0,False,1,1.0,20.5,False,56.4,40.7,12,sainz,1:24.734,perez,1:24.560,13.0,24.0
01:24.031,21.0,SOFT,24.0,False,1,1.0,20.8,False,55.2,41.2,12,sainz,1:24.382,perez,1:24.309,13.0,24.0
01:24.047,22.0,SOFT,25.0,False,1,1.0,21.1,False,54.7,41.1,11,sainz,1:24.536,perez,1:24.352,13.0,24.0
01:25.135,23.0,SOFT,26.0,False,1,1.0,21.2,False,53.7,41.0,11,sainz,1:25.955,perez,1:24.240,13.0,24.0
01:26.875,24.0,SOFT,27.0,False,1,1.0,20.5,False,54.6,40.4,9,gasly,1:22.897,sainz,1:29.857,13.0,24.0
01:43.527,25.0,HARD,1.0,True,1,2.0,20.3,False,54.6,40.4,14,raikkonen,1:24.671,sainz,1:41.501,13.0,45.0
01:24.161,26.0,HARD,2.0,True,1,2.0,20.8,False,53.5,41.0,15,sainz,1:22.686,perez,1:22.979,13.0,45.0
01:23.458,27.0,HARD,3.0,True,1,2.0,20.9,False,52.4,41.0,14,sainz,1:23.273,perez,1:23.347,13.0,45.0
01:23.763,28.0,HARD,4.0,True,1,2.0,20.5,False,52.3,40.4,14,raikkonen,1:29.118,perez,1:23.653,13.0,45.0
01:23.377,29.0,HARD,5.0,True,1,2.0,20.5,False,53.2,40.4,13,sainz,1:23.403,perez,1:23.507,13.0,45.0
01:23.646,30.0,HARD,6.0,True,1,2.0,20.8,False,52.5,40.6,13,sainz,1:23.581,perez,1:23.858,13.0,45.0
01:23.566,31.0,HARD,7.0,True,1,2.0,20.8,False,52.5,40.6,13,sainz,1:23.556,perez,1:23.649,13.0,45.0
01:23.641,32.0,HARD,8.0,True,1,2.0,20.8,False,52.9,40.6,13,sainz,1:23.308,perez,1:23.267,13.0,45.0
01:23.870,33.0,HARD,9.0,True,1,2.0,20.7,False,51.9,40.5,13,sainz,1:23.608,perez,1:23.907,13.0,45.0
01:23.356,34.0,HARD,10.0,True,1,2.0,20.7,False,52.4,40.6,13,sainz,1:23.505,perez,1:23.420,13.0,45.0
01:23.026,35.0,HARD,11.0,True,1,2.0,20.6,False,51.8,40.6,13,sainz,1:23.315,perez,1:23.469,13.0,45.0
01:23.201,36.0,HARD,12.0,True,1,2.0,20.5,False,52.5,40.6,12,sainz,1:23.346,perez,1:23.489,13.0,45.0
01:23.009,37.0,HARD,13.0,True,1,2.0,20.3,False,51.5,40.5,12,sainz,1:23.247,perez,1:24.895,13.0,45.0
01:23.304,38.0,HARD,14.0,True,1,2.0,20.3,False,53.5,40.1,12,sainz,1:23.298,perez,1:23.586,13.0,45.0
01:23.191,39.0,HARD,15.0,True,1,2.0,20.3,False,52.6,40.3,12,sainz,1:23.202,perez,1:23.483,13.0,45.0
01:24.987,40.0,HARD,16.0,True,1,2.0,20.3,False,53.1,40.1,12,sainz,1:23.187,perez,1:22.885,13.0,45.0
01:23.201,41.0,HARD,17.0,True,1,2.0,20.3,False,52.0,39.8,12,sainz,1:25.395,perez,1:23.554,13.0,45.0
01:22.929,42.0,HARD,18.0,True,1,2.0,20.1,False,52.9,39.6,12,sainz,1:22.877,perez,1:25.012,13.0,45.0
01:22.978,43.0,HARD,19.0,True,1,2.0,20.1,False,53.0,39.7,12,sainz,1:23.079,perez,1:23.192,13.0,45.0
01:23.123,44.0,HARD,20.0,True,1,2.0,20.0,False,52.0,39.9,12,sainz,1:22.813,perez,1:23.450,13.0,45.0
01:42.169,45.0,HARD,21.0,True,24,2.0,20.2,False,52.9,39.8,12,sainz,1:38.145,perez,1:43.422,13.0,66.0
02:23.460,46.0,MEDIUM,1.0,True,4,3.0,20.3,False,53.2,39.5,13,hulkenberg,2:07.571,perez,2:16.826,13.0,66.0
02:11.374,47.0,MEDIUM,2.0,True,4,3.0,20.3,False,51.3,39.8,13,hulkenberg,2:11.415,perez,2:12.657,13.0,66.0
02:12.943,48.0,MEDIUM,3.0,True,4,3.0,19.7,False,52.0,39.4,13,hulkenberg,2:12.761,perez,2:11.890,13.0,66.0
01:50.345,49.0,MEDIUM,4.0,True,4,3.0,19.8,False,51.7,39.6,13,hulkenberg,1:50.112,perez,1:51.728,13.0,66.0
01:24.978,50.0,MEDIUM,5.0,True,4,3.0,19.8,False,53.2,39.6,13,hulkenberg,1:24.986,perez,1:25.929,13.0,66.0
01:24.611,51.0,MEDIUM,6.0,True,4,3.0,19.6,False,52.8,39.2,13,hulkenberg,1:24.226,perez,1:23.428,13.0,66.0
01:55.775,52.0,MEDIUM,7.0,True,4,3.0,19.8,False,50.3,39.5,13,hulkenberg,1:56.730,perez,1:53.763,13.0,66.0
01:25.555,53.0,MEDIUM,8.0,True,1,3.0,20.0,False,48.0,39.8,13,hulkenberg,1:25.530,perez,1:25.742,13.0,66.0
01:23.149,54.0,MEDIUM,9.0,True,1,3.0,19.9,False,50.0,39.2,13,hulkenberg,1:23.106,perez,1:23.806,13.0,66.0
01:22.129,55.0,MEDIUM,10.0,True,1,3.0,19.8,False,50.6,39.2,13,hulkenberg,1:22.135,perez,1:22.738,13.0,66.0
01:20.615,56.0,MEDIUM,11.0,True,1,3.0,19.9,False,49.8,39.2,12,albon,1:21.640,hulkenberg,1:22.846,13.0,66.0
01:21.834,57.0,MEDIUM,12.0,True,1,3.0,19.8,False,50.5,39.0,12,albon,1:22.098,hulkenberg,1:22.247,13.0,66.0
01:22.645,58.0,MEDIUM,13.0,True,1,3.0,19.9,False,50.3,39.2,12,albon,1:22.628,hulkenberg,1:22.160,13.0,66.0
01:21.908,59.0,MEDIUM,14.0,True,1,3.0,20.0,False,50.6,39.1,12,albon,1:21.843,hulkenberg,1:22.110,13.0,66.0
01:21.556,60.0,MEDIUM,15.0,True,1,3.0,20.3,False,50.7,39.1,12,albon,1:21.568,hulkenberg,1:21.594,13.0,66.0
01:21.995,61.0,MEDIUM,16.0,True,1,3.0,20.3,False,50.1,39.2,12,albon,1:22.003,hulkenberg,1:21.885,13.0,66.0
01:21.848,62.0,MEDIUM,17.0,True,1,3.0,20.0,False,52.3,39.0,12,albon,1:21.803,hulkenberg,1:21.700,13.0,66.0
01:21.510,63.0,MEDIUM,18.0,True,1,3.0,20.2,False,51.4,39.1,12,albon,1:21.233,hulkenberg,1:21.930,13.0,66.0
01:21.392,64.0,MEDIUM,19.0,True,1,3.0,20.4,False,50.8,39.1,12,albon,1:21.300,hulkenberg,1:21.629,13.0,66.0
01:20.924,65.0,MEDIUM,20.0,True,1,3.0,20.1,False,51.0,38.9,12,albon,1:21.028,hulkenberg,1:21.282,13.0,66.0
01:21.472,66.0,MEDIUM,21.0,True,1,3.0,20.0,False,50.0,38.8,NaN,NaN,NaN,NaN,NaN,13.0,66.0
0,1.0,MEDIUM,1.0,True,1,1.0,30.2,False,54.5,50.1,12,vettel,1:34.707,kvyat,1:35.427,13.0,35.0
